ObjectID,Artist,Nationality,Gender,Department,DateAcquired
194008,August Sander,German,Male,Photography,2015
194009,August Sander,German,Male,Photography,2015
194010,August Sander,German,Male,Photography,2015
194011,August Sander,German,Male,Photography,2015
194012,August Sander,German,Male,Photography,2015
194013,August Sander,German,Male,Photography,2015
194014,August Sander,German,Male,Photography,2015
194015,August Sander,German,Male,Photography,2015
194016,August Sander,German,Male,Photography,2015
194017,August Sander,German,Male,Photography,2015
194018,August Sander,German,Male,Photography,2015
194019,August Sander,German,Male,Photography,2015
194020,August Sander,German,Male,Photography,2015
194021,August Sander,German,Male,Photography,2015
194022,August Sander,German,Male,Photography,2015
194023,August Sander,German,Male,Photography,2015
194024,August Sander,German,Male,Photography,2015
194025,August Sander,German,Male,Photography,2015
194026,August Sander,German,Male,Photography,2015
194027,August Sander,German,Male,Photography,2015
194028,August Sander,German,Male,Photography,2015
194029,August Sander,German,Male,Photography,2015
194030,August Sander,German,Male,Photography,2015
194031,August Sander,German,Male,Photography,2015
194032,August Sander,German,Male,Photography,2015
194033,August Sander,German,Male,Photography,2015
194034,August Sander,German,Male,Photography,2015
194035,August Sander,German,Male,Photography,2015
194036,August Sander,German,Male,Photography,2015
194037,August Sander,German,Male,Photography,2015
194038,August Sander,German,Male,Photography,2015
194039,August Sander,German,Male,Photography,2015
194040,August Sander,German,Male,Photography,2015
194041,August Sander,German,Male,Photography,2015
194042,August Sander,German,Male,Photography,2015
194043,August Sander,German,Male,Photography,2015
194044,August Sander,German,Male,Photography,2015
194045,August Sander,German,Male,Photography,2015
194046,August Sander,German,Male,Photography,2015
194047,August Sander,German,Male,Photography,2015
194048,August Sander,German,Male,Photography,2015
194049,August Sander,German,Male,Photography,2015
194050,August Sander,German,Male,Photography,2015
194051,August Sander,German,Male,Photography,2015
194052,August Sander,German,Male,Photography,2015
194053,August Sander,German,Male,Photography,2015
194054,August Sander,German,Male,Photography,2015
194055,August Sander,German,Male,Photography,2015
194056,August Sander,German,Male,Photography,2015
194057,August Sander,German,Male,Photography,2015
194058,August Sander,German,Male,Photography,2015
194059,August Sander,German,Male,Photography,2015
194060,August Sander,German,Male,Photography,2015
194061,August Sander,German,Male,Photography,2015
194062,August Sander,German,Male,Photography,2015
194063,August Sander,German,Male,Photography,2015
194064,August Sander,German,Male,Photography,2015
194065,August Sander,German,Male,Photography,2015
194066,August Sander,German,Male,Photography,2015
194067,August Sander,German,Male,Photography,2015
194068,August Sander,German,Male,Photography,2015
194069,August Sander,German,Male,Photography,2015
194070,August Sander,German,Male,Photography,2015
194071,August Sander,German,Male,Photography,2015
194072,August Sander,German,Male,Photography,2015
194073,August Sander,German,Male,Photography,2015
194074,August Sander,German,Male,Photography,2015
194075,August Sander,German,Male,Photography,2015
194076,August Sander,German,Male,Photography,2015
194077,August Sander,German,Male,Photography,2015
194078,August Sander,German,Male,Photography,2015
194079,August Sander,German,Male,Photography,2015
194080,August Sander,German,Male,Photography,2015
194081,August Sander,German,Male,Photography,2015
194082,August Sander,German,Male,Photography,2015
194083,August Sander,German,Male,Photography,2015
194084,August Sander,German,Male,Photography,2015
194085,August Sander,German,Male,Photography,2015
194086,August Sander,German,Male,Photography,2015
194087,August Sander,German,Male,Photography,2015
194088,August Sander,German,Male,Photography,2015
194089,August Sander,German,Male,Photography,2015
194090,August Sander,German,Male,Photography,2015
194091,August Sander,German,Male,Photography,2015
194092,August Sander,German,Male,Photography,2015
194093,August Sander,German,Male,Photography,2015
194094,August Sander,German,Male,Photography,2015
194095,August Sander,German,Male,Photography,2015
194096,August Sander,German,Male,Photography,2015
194097,August Sander,German,Male,Photography,2015
194098,August Sander,German,Male,Photography,2015
194099,August Sander,German,Male,Photography,2015
194100,August Sander,German,Male,Photography,2015
194101,August Sander,German,Male,Photography,2015
194102,August Sander,German,Male,Photography,2015
194103,August Sander,German,Male,Photography,2015
194104,August Sander,German,Male,Photography,2015
194105,August Sander,German,Male,Photography,2015
194106,August Sander,German,Male,Photography,2015
194107,August Sander,German,Male,Photography,2015
194108,August Sander,German,Male,Photography,2015
194109,August Sander,German,Male,Photography,2015
194110,August Sander,German,Male,Photography,2015
194111,August Sander,German,Male,Photography,2015
194112,August Sander,German,Male,Photography,2015
194113,August Sander,German,Male,Photography,2015
194114,August Sander,German,Male,Photography,2015
194115,August Sander,German,Male,Photography,2015
194116,August Sander,German,Male,Photography,2015
194117,August Sander,German,Male,Photography,2015
194118,August Sander,German,Male,Photography,2015
194119,August Sander,German,Male,Photography,2015
194120,August Sander,German,Male,Photography,2015
194121,August Sander,German,Male,Photography,2015
194122,August Sander,German,Male,Photography,2015
194123,August Sander,German,Male,Photography,2015
194124,August Sander,German,Male,Photography,2015
194125,August Sander,German,Male,Photography,2015
194126,August Sander,German,Male,Photography,2015
194127,August Sander,German,Male,Photography,2015
194128,August Sander,German,Male,Photography,2015
194129,August Sander,German,Male,Photography,2015
194130,August Sander,German,Male,Photography,2015
194131,August Sander,German,Male,Photography,2015
194132,August Sander,German,Male,Photography,2015
194133,August Sander,German,Male,Photography,2015
194134,August Sander,German,Male,Photography,2015
194135,August Sander,German,Male,Photography,2015
194136,August Sander,German,Male,Photography,2015
194137,August Sander,German,Male,Photography,2015
194138,August Sander,German,Male,Photography,2015
194139,August Sander,German,Male,Photography,2015
194140,August Sander,German,Male,Photography,2015
194141,August Sander,German,Male,Photography,2015
194142,August Sander,German,Male,Photography,2015
194143,August Sander,German,Male,Photography,2015
194144,August Sander,German,Male,Photography,2015
194145,August Sander,German,Male,Photography,2015
194146,August Sander,German,Male,Photography,2015
194147,August Sander,German,Male,Photography,2015
194148,August Sander,German,Male,Photography,2015
194149,August Sander,German,Male,Photography,2015
194150,August Sander,German,Male,Photography,2015
194151,August Sander,German,Male,Photography,2015
194152,August Sander,German,Male,Photography,2015
194153,August Sander,German,Male,Photography,2015
194154,August Sander,German,Male,Photography,2015
194155,August Sander,German,Male,Photography,2015
194156,August Sander,German,Male,Photography,2015
194157,August Sander,German,Male,Photography,2015
194158,August Sander,German,Male,Photography,2015
194159,August Sander,German,Male,Photography,2015
194160,August Sander,German,Male,Photography,2015
194161,August Sander,German,Male,Photography,2015
194162,August Sander,German,Male,Photography,2015
194163,August Sander,German,Male,Photography,2015
194164,August Sander,German,Male,Photography,2015
194165,August Sander,German,Male,Photography,2015
194166,August Sander,German,Male,Photography,2015
194167,August Sander,German,Male,Photography,2015
194168,August Sander,German,Male,Photography,2015
194169,August Sander,German,Male,Photography,2015
194170,August Sander,German,Male,Photography,2015
194171,August Sander,German,Male,Photography,2015
194172,August Sander,German,Male,Photography,2015
194173,August Sander,German,Male,Photography,2015
194174,August Sander,German,Male,Photography,2015
194175,August Sander,German,Male,Photography,2015
194176,August Sander,German,Male,Photography,2015
194177,August Sander,German,Male,Photography,2015
194178,August Sander,German,Male,Photography,2015
194179,August Sander,German,Male,Photography,2015
194180,August Sander,German,Male,Photography,2015
194181,August Sander,German,Male,Photography,2015
194182,August Sander,German,Male,Photography,2015
194183,August Sander,German,Male,Photography,2015
194184,August Sander,German,Male,Photography,2015
194185,August Sander,German,Male,Photography,2015
194186,August Sander,German,Male,Photography,2015
194187,August Sander,German,Male,Photography,2015
194188,August Sander,German,Male,Photography,2015
194189,August Sander,German,Male,Photography,2015
194190,August Sander,German,Male,Photography,2015
194191,August Sander,German,Male,Photography,2015
194192,August Sander,German,Male,Photography,2015
194193,August Sander,German,Male,Photography,2015
194194,August Sander,German,Male,Photography,2015
194195,August Sander,German,Male,Photography,2015
194196,August Sander,German,Male,Photography,2015
194197,August Sander,German,Male,Photography,2015
194198,August Sander,German,Male,Photography,2015
194199,August Sander,German,Male,Photography,2015
194200,August Sander,German,Male,Photography,2015
194201,August Sander,German,Male,Photography,2015
194202,August Sander,German,Male,Photography,2015
194203,August Sander,German,Male,Photography,2015
194204,August Sander,German,Male,Photography,2015
194205,August Sander,German,Male,Photography,2015
194206,August Sander,German,Male,Photography,2015
194207,August Sander,German,Male,Photography,2015
194208,August Sander,German,Male,Photography,2015
194209,August Sander,German,Male,Photography,2015
194210,August Sander,German,Male,Photography,2015
194211,August Sander,German,Male,Photography,2015
194212,August Sander,German,Male,Photography,2015
194213,August Sander,German,Male,Photography,2015
194214,August Sander,German,Male,Photography,2015
194215,August Sander,German,Male,Photography,2015
194216,August Sander,German,Male,Photography,2015
194217,August Sander,German,Male,Photography,2015
194218,August Sander,German,Male,Photography,2015
194219,August Sander,German,Male,Photography,2015
194220,August Sander,German,Male,Photography,2015
194221,August Sander,German,Male,Photography,2015
194222,August Sander,German,Male,Photography,2015
194223,August Sander,German,Male,Photography,2015
194224,August Sander,German,Male,Photography,2015
194225,August Sander,German,Male,Photography,2015
194226,August Sander,German,Male,Photography,2015
194227,August Sander,German,Male,Photography,2015
194228,August Sander,German,Male,Photography,2015
194229,August Sander,German,Male,Photography,2015
194230,August Sander,German,Male,Photography,2015
194231,August Sander,German,Male,Photography,2015
194232,August Sander,German,Male,Photography,2015
194233,August Sander,German,Male,Photography,2015
194234,August Sander,German,Male,Photography,2015
194235,August Sander,German,Male,Photography,2015
194236,August Sander,German,Male,Photography,2015
194237,August Sander,German,Male,Photography,2015
194238,August Sander,German,Male,Photography,2015
194239,August Sander,German,Male,Photography,2015
194240,August Sander,German,Male,Photography,2015
194241,August Sander,German,Male,Photography,2015
194242,August Sander,German,Male,Photography,2015
194243,August Sander,German,Male,Photography,2015
194244,August Sander,German,Male,Photography,2015
194245,August Sander,German,Male,Photography,2015
194246,August Sander,German,Male,Photography,2015
194247,August Sander,German,Male,Photography,2015
194248,August Sander,German,Male,Photography,2015
194249,August Sander,German,Male,Photography,2015
194250,August Sander,German,Male,Photography,2015
194251,August Sander,German,Male,Photography,2015
194253,Josef Albers,American,Male,Photography,2015
194352,Michael Heizer,American,Male,Prints & Illustrated Books,2015
194353,Michael Heizer,American,Male,Prints & Illustrated Books,2015
194354,Michael Heizer,American,Male,Prints & Illustrated Books,2015
194355,Michael Heizer,American,Male,Prints & Illustrated Books,2015
194356,Michael Heizer,American,Male,Prints & Illustrated Books,2015
194357,Michael Heizer,American,Male,Prints & Illustrated Books,2015
194358,Michael Heizer,American,Male,Prints & Illustrated Books,2015
194359,Michael Heizer,American,Male,Prints & Illustrated Books,2015
194360,Michael Heizer,American,Male,Prints & Illustrated Books,2015
194361,Michael Heizer,American,Male,Prints & Illustrated Books,2015
194362,Michael Heizer,American,Male,Prints & Illustrated Books,2015
194363,Michael Heizer,American,Male,Prints & Illustrated Books,2015
194367,Fred W. McDarrah,American,Male,Prints & Illustrated Books,2015
194368,Fred W. McDarrah,American,Male,Prints & Illustrated Books,2015
194369,Jasper Johns,American,Male,Prints & Illustrated Books,2015
194385,Ewa Partum,Polish,Female,Prints & Illustrated Books,2015
194394,Ewa Partum,Polish,Female,Drawings,2015
194424,Russell Drysdale,Australian,Male,Architecture & Design,2015
194427,Desiderius Orban,Australian,Male,Architecture & Design,2015
194429,James Gleeson,Australian,Male,Architecture & Design,2015
194430,Frank Hinder,Australian,Male,Architecture & Design,2015
194434,Frank Hinder,Australian,Male,Architecture & Design,2015
194438,James Gleeson,Australian,Male,Architecture & Design,2015
194439,James Gleeson,Australian,Male,Architecture & Design,2015
194440,Betty Skowronski,unknown,Female,Architecture & Design,2015
194442,Hal Missingham,Australian,Male,Architecture & Design,2015
194443,Hal Missingham,Australian,Male,Architecture & Design,2015
194448,Mary Curtis,unknown,Female,Architecture & Design,2015
194449,Mary Curtis,unknown,Female,Architecture & Design,2015
194450,Raoul Dufy,French,Male,Architecture & Design,2015
194451,Raoul Dufy,French,Male,Architecture & Design,2015
194452,Raoul Dufy,French,Male,Architecture & Design,2015
194453,Raoul Dufy,French,Male,Architecture & Design,2016
194454,Alice Attie,American,Female,Drawings,2016
194455,Alice Attie,American,Female,Drawings,2016
194456,Alice Attie,American,Female,Drawings,2016
194457,Alice Attie,American,Female,Drawings,2016
194458,Alice Attie,American,Female,Drawings,2016
194459,Alice Attie,American,Female,Drawings,2016
194460,Alice Attie,American,Female,Drawings,2016
194461,Alice Attie,American,Female,Drawings,2016
194462,Alice Attie,American,Female,Drawings,2016
194463,Alice Attie,American,Female,Drawings,2016
194464,Alice Attie,American,Female,Drawings,2016
194465,Alice Attie,American,Female,Drawings,2016
194466,Alice Attie,American,Female,Drawings,2016
194467,Alice Attie,American,Female,Drawings,2016
194484,Felix Gonzalez-Torres,American,Male,Photography,2015
194485,Felix Gonzalez-Torres,American,Male,Photography,2015
194486,Felix Gonzalez-Torres,American,Male,Photography,2015
194487,Felix Gonzalez-Torres,American,Male,Photography,2015
194488,Felix Gonzalez-Torres,American,Male,Photography,2015
194489,Felix Gonzalez-Torres,American,Male,Photography,2015
194490,Felix Gonzalez-Torres,American,Male,Photography,2015
194491,Felix Gonzalez-Torres,American,Male,Photography,2015
194492,Felix Gonzalez-Torres,American,Male,Photography,2015
194493,Felix Gonzalez-Torres,American,Male,Photography,2015
194494,Felix Gonzalez-Torres,American,Male,Photography,2015
194495,Felix Gonzalez-Torres,American,Male,Photography,2015
194496,Felix Gonzalez-Torres,American,Male,Photography,2015
194497,Felix Gonzalez-Torres,American,Male,Photography,2015
194498,Felix Gonzalez-Torres,American,Male,Photography,2015
194499,Felix Gonzalez-Torres,American,Male,Photography,2015
194500,Felix Gonzalez-Torres,American,Male,Photography,2015
194501,Felix Gonzalez-Torres,American,Male,Photography,2015
194502,Felix Gonzalez-Torres,American,Male,Photography,2015
194503,Felix Gonzalez-Torres,American,Male,Photography,2015
194504,Felix Gonzalez-Torres,American,Male,Photography,2015
194505,Felix Gonzalez-Torres,American,Male,Photography,2015
194506,Felix Gonzalez-Torres,American,Male,Photography,2015
194507,Felix Gonzalez-Torres,American,Male,Photography,2015
194511,Waclaw Szpakowski,Polish,Male,Drawings,2015
194530,James Wines,American,Male,Architecture & Design,2015
194532,Iwan Baan,Dutch,Male,Architecture & Design,2015
194608,Junya Ishigami,Japanese,unknown,Architecture & Design,2016
194609,Akihisa Hirata,Japanese,unknown,Architecture & Design,2016
194630,Howardena Pindell,American,Female,Prints & Illustrated Books,2015
194633,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194634,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194635,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194636,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194637,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194638,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194639,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194640,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194641,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194642,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194643,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194644,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194645,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194646,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194647,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194648,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194649,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194650,Tauba Auerbach,American,Female,Prints & Illustrated Books,2015
194659,Jonathas de Andrade,Brazilian,Male,Prints & Illustrated Books,2015
194742,"Mirko Ilić, Željko Stojanović",American Croatian,(Male) (),Architecture & Design,2015
194743,"Mirko Ilić, Željko Stojanović",American Croatian,(Male) (),Architecture & Design,2015
194744,"Mirko Ilić, Željko Stojanović",American Croatian,(Male) (),Architecture & Design,2015
194750,Gillian Ayres,British,Female,Prints & Illustrated Books,2015
194751,Christiane Baumgartner,German,Female,Prints & Illustrated Books,2015
194752,Gordon Cheung,unknown,Male,Prints & Illustrated Books,2015
194753,Michael Craig-Martin,British,Male,Prints & Illustrated Books,2015
194754,Ian Davenport,unknown,Male,Prints & Illustrated Books,2015
194755,Edmund de Waal,unknown,Male,Prints & Illustrated Books,2015
194756,Jan Dibbets,Dutch,Male,Prints & Illustrated Books,2015
194757,Jim Dine,American,Male,Prints & Illustrated Books,2015
194758,Marie Harnett,unknown,Female,Prints & Illustrated Books,2015
194759,Howard Hodgkin,British,Male,Prints & Illustrated Books,2015
194760,Ben Johnson,British,Male,Prints & Illustrated Books,2015
194761,Allen Jones,British,Male,Prints & Illustrated Books,2015
194762,"Langlands & Bell, Ben Langlands, Nikki Bell",British British British,() (Male) (Female),Prints & Illustrated Books,2015
194763,Ian McKeever,British,Male,Prints & Illustrated Books,2015
194764,Julian Opie,British,Male,Prints & Illustrated Books,2015
194765,Mimmo Paladino,Italian,Male,Prints & Illustrated Books,2015
194766,Lisa Ruyter,American,Female,Prints & Illustrated Books,2015
194767,Joe Tilson,British,Male,Prints & Illustrated Books,2015
194768,Paul Winstanley,British,Male,Prints & Illustrated Books,2015
194769,Richard Woods,British,Male,Prints & Illustrated Books,2015
194770,Catherine Yass,British,Female,Prints & Illustrated Books,2015
194778,Karim Rashid,Egyptian,Male,Architecture & Design,2015
194812,Josef Albers,American,Male,Photography,2015
194813,Josef Albers,American,Male,Photography,2015
194814,Josef Albers,American,Male,Photography,2015
194815,Josef Albers,American,Male,Photography,2015
194816,Josef Albers,American,Male,Photography,2015
194817,Josef Albers,American,Male,Photography,2015
194818,Josef Albers,American,Male,Photography,2015
194819,Josef Albers,American,Male,Photography,2015
194820,Josef Albers,American,Male,Photography,2015
194823,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194824,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194825,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194826,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194827,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194828,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194829,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194830,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194831,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194832,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194833,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194834,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194835,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194836,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194837,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194838,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194839,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194840,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194841,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194842,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194843,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194844,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194845,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194846,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194847,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194848,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194849,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194850,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194851,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194852,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194853,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194854,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194855,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194856,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194857,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194858,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194859,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194860,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194861,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194862,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194863,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194864,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194865,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194866,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194867,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194868,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194869,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194870,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194871,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194872,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194873,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194874,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194875,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194876,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194877,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194878,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194879,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194880,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194881,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194882,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194883,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194884,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194885,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194886,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194887,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194888,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194889,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194890,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194891,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194892,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194893,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194894,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194895,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194896,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194897,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194898,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194899,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194900,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194901,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194902,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194903,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194904,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194905,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194906,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194907,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194908,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194909,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194910,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194911,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194912,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194913,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194914,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194915,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194916,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194917,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194918,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194919,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194920,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194921,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194922,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194923,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194924,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194925,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194926,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194927,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194928,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194929,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194930,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194931,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194932,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194933,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194934,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194935,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194936,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194937,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194938,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
194939,"Alex Bag, Patterson Beckwith",American American,(Female) (Male),Media and Performance Art,2015
